user_id,subscription_date,lifetime_email_open_rate,subscription_status,beauty_section_pageviews,fashion_section_pageviews,travel_section_pageviews,home_section_pageviews
4505708,1/9/19 21:16,0.96,Active,0,2,0,1
4422359,11/9/18 19:18,0.42,Active,0,8,0,0
4360572,8/23/18 17:35,1.3,Active,0,0,0,0
4225106,5/12/18 16:40,1.17,Active,0,0,0,0
4512834,1/13/19 15:30,1.03,Active,1,5,0,0
3408358,1/25/19 16:07,0.81,Active,0,1,0,0
4591084,4/7/19 22:01,0.88,Active,0,5,0,0
4613170,4/27/19 14:18,1.08,Active,0,0,0,0
4615007,4/27/19 16:18,1.05,Active,1,0,0,0
4279020,6/18/18 12:54,0.24,Active,0,0,0,2
2357393,8/13/18 13:24,0.46,Active,0,1,0,0
4373311,9/19/18 12:15,1.03,Active,0,0,0,0
3112843,4/3/19 10:02,1.06,Active,0,2,0,0
4579379,4/3/19 15:00,1.01,Active,2,1,0,0
4593781,4/9/19 11:48,0.35,Active,0,1,0,0
4664166,5/28/19 19:24,0.99,Active,0,0,0,0
26672,7/1/12 22:14,0.18,Active,0,0,0,0
2023,5/21/12 9:34,0.91,Active,0,0,0,0
65413,7/19/12 16:27,0.97,Active,0,0,0,0
134938,5/15/12 20:33,0.53,Active,0,0,1,1
158304,8/21/12 11:08,0.3,Active,0,0,0,0
147948,9/23/12 20:13,0.25,Active,5,4,3,0
87403,9/28/12 11:16,0.07,Active,1,2,2,1
283727,7/19/12 11:59,0.45,Active,0,0,1,0
283081,8/13/12 13:16,0.45,Active,0,0,0,0
138487,9/6/12 7:15,0.13,Active,0,1,0,1
30053,9/7/12 8:12,0.27,Active,0,0,0,0
144522,10/2/12 10:33,0.11,Active,0,0,0,0
37715,1/17/13 11:46,0.04,Active,0,0,0,0
158110,1/17/13 13:17,0.5,Active,0,0,0,0
77949,8/3/14 17:59,0.02,Active,0,0,0,0
38355,9/17/14 10:03,1.16,Active,0,0,0,0
24473,12/10/13 14:34,0.34,Active,0,0,0,0
67607,6/12/13 21:23,0.33,Active,0,3,0,0
58597,3/10/14 12:35,0.72,Active,0,4,0,1
38467,1/26/17 7:29,0.71,Active,0,0,0,0
1905,2/2/17 15:44,0.73,Active,1,1,1,0
38384,9/17/18 9:06,0.23,Active,0,0,0,0
36375,10/6/17 20:28,0.71,Active,0,0,0,0
149687,12/2/13 13:01,0.47,Active,0,0,0,0
106645,6/4/14 12:19,0.37,Active,0,0,0,0
144015,7/9/14 16:44,0.49,Active,0,1,0,0
147735,5/22/14 13:39,0.27,Active,0,0,0,0
86413,2/29/16 9:08,0.19,Active,0,0,0,0
90980,11/4/16 8:27,0.61,Active,0,0,0,0
122774,2/2/16 16:15,0.82,Active,0,2,0,0
146862,6/28/16 13:08,0.9,Active,0,0,0,5
134863,8/11/14 12:18,0.12,Active,0,0,0,0
81510,5/30/14 23:21,0.38,Active,0,0,0,0
135119,3/7/16 11:43,0.21,Active,0,0,0,1
25490,4/18/14 17:46,0.83,Active,0,0,1,0
25593,5/18/15 22:16,0.81,Active,0,0,1,3
77594,9/26/13 12:23,0.68,Active,0,0,0,2
64730,5/9/17 3:12,0.15,Active,2,74,5,0
73656,4/16/16 12:27,0.16,Active,0,1,0,0
59764,3/18/17 15:34,0.39,Active,0,2,0,0
25020,1/18/16 15:18,1.21,Active,2,6,0,0
142364,6/25/13 22:05,0.21,Active,0,0,0,0
99875,3/23/15 21:29,0.79,Active,0,6,0,0
136522,2/11/14 10:50,0.81,Active,0,0,2,0
136245,10/25/13 10:55,0.81,Active,0,0,0,0
136016,6/25/15 21:18,0.78,Active,0,2,2,0
142338,8/26/15 11:52,0.47,Active,0,0,0,3
142258,7/22/15 22:49,0.98,Active,0,1,0,0
140545,9/16/14 11:28,0.6,Active,0,0,0,0
90857,1/21/14 11:37,0.5,Active,0,1,0,0
139574,2/5/15 21:04,0.54,Active,1,0,0,0
136683,11/3/15 10:51,0.35,Active,0,0,0,0
141435,3/7/16 14:00,0.35,Active,0,0,1,0
158118,12/10/16 10:11,0.7,Active,0,0,1,1
3838435,5/24/17 10:11,0.71,Active,0,0,0,0
3869611,6/13/17 22:08,0.09,Active,0,1,0,0
3860948,6/6/17 16:39,0.19,Active,0,0,0,0
3829591,5/19/17 15:31,0.14,Active,0,2,0,0
334269,9/27/11 15:01,0.36,Active,0,0,0,0
375803,11/4/11 0:50,0.03,Active,0,0,0,0
3242551,3/29/18 17:25,0.1,Active,0,0,0,0
3915695,8/15/17 9:39,0.15,Active,0,1,0,0
378221,11/5/11 2:23,0.02,Active,0,0,0,0
3938891,10/4/17 14:33,0.13,Active,0,0,0,0
4125395,3/12/18 13:25,0.11,Active,2,0,0,0
1558184,5/19/18 16:12,0.26,Active,0,1,0,0
347414,10/10/11 19:23,0.24,Active,0,1,0,0
351904,10/12/11 22:11,0.18,Active,0,2,0,0
337416,10/4/11 15:43,0.48,Active,0,1,0,0
353873,10/14/11 3:05,0.76,Active,0,0,0,0
357002,10/18/11 11:07,0.15,Active,0,0,0,0
358378,10/19/11 11:30,0.78,Active,0,1,0,0
347130,10/9/11 20:12,0.23,Active,0,1,0,2
351308,10/12/11 14:51,0.94,Active,0,0,0,0
337067,10/4/11 14:08,0.49,Active,0,0,0,0
351213,10/12/11 14:04,0.87,Active,0,2,0,1
398413,11/18/11 14:27,0.34,Active,0,0,0,0
370258,10/29/11 14:05,0.64,Active,0,0,0,0
375972,11/4/11 8:49,0.57,Active,0,0,0,0
385203,11/9/11 16:18,0.22,Active,0,0,0,0
385031,11/9/11 15:41,0.54,Active,0,0,0,0
401633,11/18/11 16:30,0.72,Active,0,1,0,0
402472,11/18/11 17:40,0.76,Active,1,1,0,0
409131,11/21/11 11:36,0.22,Active,0,0,0,0
407905,11/20/11 13:42,0.33,Active,0,2,0,0
406597,11/19/11 16:33,0.55,Active,0,3,0,0
3661556,7/2/19 8:22,0.06,Active,1,0,0,1
377156,11/4/11 15:15,0.18,Active,0,0,0,0
387900,11/12/11 1:26,0.06,Active,0,0,0,0
351434,10/12/11 15:51,0.75,Active,0,0,3,0
352441,10/13/11 13:38,0.23,Active,0,2,0,0
329581,9/25/11 20:42,0.78,Active,1,3,0,2
352147,10/13/11 9:37,0.47,Active,0,0,0,0
388978,11/14/11 20:54,0.1,Active,0,0,0,0
396926,11/17/11 15:45,0.48,Active,0,0,0,0
387347,11/10/11 23:17,0.9,Active,0,1,0,0
369774,10/28/11 20:25,0.37,Active,0,0,0,0
404193,11/18/11 21:42,0.54,Active,0,0,0,0
405090,11/19/11 3:04,0.25,Active,0,0,0,0
360860,10/24/11 17:30,0.22,Active,0,1,0,0
403804,11/18/11 20:36,0.13,Active,0,0,0,0
380164,11/6/11 21:19,0.47,Active,1,5,0,1
377891,11/4/11 20:19,0.47,Active,0,0,0,0
395529,11/16/11 22:50,0.52,Active,0,0,0,0
409111,11/21/11 11:26,0.52,Active,0,0,0,0
419148,12/5/11 11:52,0.18,Active,0,0,0,0
402640,1/18/12 16:34,0.24,Active,0,0,0,0
478451,1/18/12 11:02,0.16,Lapsed,0,0,0,0
474810,1/17/12 20:28,0.02,Active,0,0,0,0
472374,1/17/12 17:13,0.03,Active,0,0,0,0
482113,1/19/12 15:05,0.15,Active,0,0,0,0
433204,12/9/11 15:11,0.03,Active,0,0,0,0
437000,12/11/11 18:51,0.08,Active,0,0,0,0
461914,1/17/12 10:02,0.04,Active,0,0,0,0
460937,1/15/12 21:53,0.19,Active,0,0,0,0
464124,1/17/12 12:49,0.17,Active,0,0,0,0
453882,1/5/12 12:06,0.18,Active,0,0,0,0
474127,1/17/12 19:30,0.11,Active,0,0,0,0
464119,1/17/12 12:49,0.21,Active,0,0,0,0
487106,1/19/12 18:11,0.25,Active,0,0,0,0
467388,1/17/12 14:15,0.14,Active,0,0,0,0
479338,1/18/12 14:01,0.16,Active,1,1,0,0
479898,1/18/12 17:15,0.25,Active,0,0,0,0
428025,12/8/11 15:49,0.79,Active,1,0,0,0
441113,12/15/11 10:14,0.69,Active,0,1,0,0
468198,1/17/12 14:31,0.35,Active,0,0,0,1
463402,1/17/12 12:26,0.86,Active,0,1,0,1
467119,1/17/12 14:09,0.76,Active,0,1,0,0
466688,1/17/12 13:59,0.58,Active,0,1,0,0
471297,1/17/12 16:12,0.62,Active,0,4,0,1
478913,1/18/12 12:27,0.71,Active,0,0,0,0
484633,1/19/12 16:11,0.78,Active,0,0,1,0
463720,1/17/12 12:37,0.78,Active,0,0,0,0
473690,1/17/12 18:51,0.23,Active,0,0,0,0
486149,1/19/12 17:13,0.82,Active,0,6,0,0
467723,1/17/12 14:21,0.35,Active,3,3,0,2
470658,1/17/12 15:41,0.52,Active,0,0,0,0
470814,1/17/12 15:48,0.37,Active,0,0,0,0
431612,12/9/11 11:25,0.51,Active,0,0,0,0
438986,12/13/11 10:21,0.8,Active,0,1,0,0
447454,12/29/11 7:30,1.04,Active,0,0,0,0
440341,12/14/11 13:50,0.8,Active,0,0,0,0
430866,12/9/11 10:49,0.38,Active,0,1,0,0
445877,12/24/11 11:50,0.53,Active,0,0,0,0
457493,1/10/12 15:37,0.61,Active,0,0,0,0
454786,1/6/12 19:02,1.07,Active,0,0,0,0
453798,1/5/12 9:06,1.1,Active,1,3,0,4
457055,1/10/12 9:29,0.46,Active,0,2,0,0
467992,1/17/12 14:27,0.45,Active,0,0,0,0
485580,1/19/12 16:46,0.22,Active,1,3,0,0
472259,1/17/12 17:06,0.15,Active,0,1,0,0
480278,1/18/12 20:00,0.88,Active,0,0,0,0
464863,1/17/12 13:12,0.69,Active,0,0,0,0
469076,1/17/12 14:49,0.13,Active,0,0,0,0
475820,1/17/12 22:14,0.74,Active,0,0,0,0
468634,1/17/12 14:40,0.76,Active,0,0,0,0
478580,1/18/12 11:20,0.32,Active,0,0,0,0
468049,1/17/12 14:28,0.7,Active,0,0,0,0
3061705,4/5/16 17:54,0.09,Active,0,2,0,0
482661,1/19/12 15:20,0.35,Active,0,0,0,0
480551,1/18/12 22:12,0.21,Active,1,3,0,0
482850,1/19/12 15:23,0.58,Active,0,1,0,0
2897358,11/29/15 19:10,0.28,Active,0,0,0,0
3065038,4/5/16 19:07,0.6,Active,0,0,0,0
3063221,4/5/16 18:21,0.53,Active,0,0,0,0
2885802,11/18/15 10:04,0.2,Active,0,0,0,0
3734556,4/10/17 9:32,0.22,Active,0,0,0,2
473297,1/17/12 18:20,0.1,Active,0,0,0,0
3048215,3/24/16 16:34,0.81,Active,0,0,0,0
2927394,1/8/16 12:11,0.79,Active,0,0,0,0
2452768,11/30/15 20:30,0.74,Active,0,1,0,0
2994761,2/28/16 13:42,0.92,Active,0,0,0,0
2871716,11/4/15 13:29,0.6,Active,0,0,0,0
2938864,1/20/16 16:03,1.03,Active,0,0,1,0
2960041,2/5/16 14:04,0.52,Active,0,2,0,2
3034599,3/14/16 14:54,0.89,Active,2,2,0,0
3058566,4/5/16 17:12,0.7,Active,0,3,0,2
3150828,5/10/16 17:39,0.7,Active,0,1,0,0
1711930,7/29/16 7:30,0.66,Active,1,1,0,0
3300329,7/28/16 13:22,0.63,Active,0,0,0,0
3090243,4/11/16 9:44,0.44,Active,0,0,0,0
3091404,4/11/16 10:10,0.41,Active,0,0,0,0
2979640,2/18/16 15:58,0.26,Active,0,0,0,0
2918579,12/14/15 17:44,0.95,Active,0,1,1,2
3050642,3/27/16 15:15,0.8,Active,0,1,0,0
2917210,12/13/15 12:14,0.52,Active,0,0,0,0
2983616,2/22/16 8:04,0.73,Active,0,0,0,0
3006675,3/1/16 16:25,0.57,Active,7,0,0,0
486727,1/19/12 17:47,0.03,Active,0,0,0,1
3129428,4/28/16 13:59,0.8,Active,1,5,2,0
3143641,5/5/16 13:42,1.17,Active,0,5,2,0
3105589,4/12/16 15:51,0.68,Active,0,0,0,0
3480829,10/20/16 10:57,0.23,Active,0,0,0,0
3422038,9/27/16 9:23,0.22,Active,0,0,0,0
3458890,10/12/16 9:54,0.2,Active,0,0,0,0
1304381,2/1/17 9:38,0.89,Active,0,0,0,0
3737979,4/10/17 11:20,0.29,Active,0,0,0,1
3638394,2/4/17 11:30,0.55,Active,1,1,0,2
3432093,10/2/16 9:08,0.91,Active,0,2,0,0
3666666,2/20/17 14:57,0.89,Active,0,1,0,0
3742208,4/10/17 18:36,0.48,Active,0,0,0,0
3409350,9/12/16 22:15,0.36,Lapsed,0,0,0,0
3375816,8/22/16 16:11,1.1,Active,0,0,0,0
427297,12/8/11 13:13,0.35,Active,0,0,0,0
430851,12/9/11 10:48,0.45,Lapsed,0,1,0,0
441252,12/15/11 11:25,0.61,Active,0,5,0,1
3730210,4/10/17 7:32,0.48,Active,0,0,0,0
437357,12/12/11 1:01,0.85,Active,0,1,0,0
455599,1/8/12 19:20,0.8,Active,0,0,0,0
454804,1/6/12 19:54,0.44,Active,0,1,0,0
3609475,1/29/17 6:28,0.43,Active,0,0,0,1
470460,1/17/12 15:33,0.19,Active,1,0,0,0
477986,1/18/12 9:54,0.75,Active,3,0,0,6
3701215,3/15/17 10:53,1.16,Active,0,1,0,0
484531,1/19/12 16:06,0.6,Active,0,0,0,0
474804,1/17/12 20:27,0.48,Active,0,0,0,0
479061,1/18/12 12:58,0.76,Active,1,5,0,0
478274,1/18/12 10:35,0.78,Active,0,1,0,0
3395861,8/30/16 20:33,1.12,Active,2,2,0,0
3414452,9/15/16 10:38,0.83,Active,0,0,0,0
3450180,10/12/16 7:56,1.27,Active,2,9,0,4
468180,1/17/12 14:31,0.49,Active,0,2,0,6
3571637,1/12/17 19:23,0.69,Active,0,4,0,1
467208,1/17/12 14:11,0.77,Active,0,0,0,0
3377073,8/23/16 11:25,0.98,Active,0,0,0,0
2761464,1/31/17 11:32,0.6,Active,0,4,1,2
3742198,4/10/17 18:34,0.51,Active,1,6,0,1
466941,1/17/12 14:05,0.49,Active,0,0,0,0
3801394,4/19/17 13:35,0.63,Active,0,1,0,0
3675317,2/24/17 11:39,0.87,Active,1,0,0,0
467883,1/17/12 14:25,0.09,Active,0,0,0,0
463899,1/17/12 12:42,0.14,Active,0,0,0,0
3066385,4/5/16 19:48,0.26,Active,0,4,0,0
431475,12/9/11 11:16,0.64,Active,0,1,0,0
3039515,3/17/16 11:27,0.22,Active,0,0,0,0
485050,1/19/12 16:25,0.37,Active,0,0,0,0
473322,1/17/12 18:22,0.86,Active,0,0,0,0
477363,1/18/12 8:34,0.18,Active,1,1,0,0
461800,1/17/12 9:28,0.93,Active,0,2,0,0
465179,1/17/12 13:21,0.51,Active,0,0,0,0
479662,1/18/12 15:41,0.77,Active,0,1,0,0
2923693,12/28/15 8:47,0.84,Active,0,0,0,0
2973818,2/16/16 13:28,0.5,Active,0,0,0,0
3115839,4/16/16 17:20,0.74,Active,0,0,0,0
3292033,7/19/16 17:09,0.17,Active,0,1,0,0
3453288,10/12/16 8:39,0.79,Active,0,0,0,0
3532685,12/4/16 11:38,0.12,Active,0,0,0,1
3743680,4/11/17 9:57,0.68,Active,0,0,0,0
3712071,3/29/17 2:59,0.55,Active,0,0,0,0
3665425,2/20/17 10:49,0.24,Active,0,0,0,0
3649737,2/8/17 9:21,0.36,Active,0,0,0,0
2934530,1/18/16 14:47,0.18,Active,0,2,0,0
3145887,5/7/16 7:36,0.47,Active,0,0,0,0
3072065,4/6/16 7:15,0.48,Active,0,3,0,0
3073263,4/6/16 9:43,0.9,Active,0,0,0,0
3113337,4/16/16 10:26,0.75,Active,0,0,0,0
3292463,7/19/16 20:58,1,Active,0,0,0,0
3132790,4/29/16 17:41,0.69,Active,1,1,0,0
3178326,5/24/16 14:51,0.5,Active,0,0,0,0
3241890,6/21/16 8:46,1.01,Active,0,0,0,0
3215684,6/14/16 10:40,1.1,Active,2,0,0,0
518051,2/6/12 15:52,0.04,Active,0,0,0,0
3306062,7/29/16 11:30,0.25,Active,8,1,4,5
3244922,6/23/16 10:14,0.36,Active,1,1,0,0
3077856,4/7/16 8:14,0.75,Active,0,2,0,0
2108443,5/3/16 7:55,0.4,Active,1,1,0,0
3001385,3/1/16 13:30,0.17,Active,0,0,0,0
2975952,2/16/16 22:34,0.74,Active,0,0,0,0
3244180,6/22/16 16:16,0.3,Active,0,0,0,0
2875560,11/7/15 18:43,0.61,Active,0,0,0,0
2925824,1/4/16 16:00,0.73,Active,0,1,0,0
2955119,2/2/16 19:56,0.63,Active,0,0,0,0
541632,2/15/12 12:13,0.07,Active,0,0,0,0
3075562,4/6/16 13:46,0.73,Active,1,1,0,1
542634,2/15/12 13:29,0.25,Active,0,0,0,0
3029240,3/11/16 6:17,0.37,Active,0,0,0,0
2925355,1/3/16 11:28,0.54,Active,0,0,1,0
3043174,3/19/16 19:55,0.89,Active,0,2,0,2
3072387,4/6/16 8:00,0.44,Active,0,2,0,1
3077482,4/6/16 23:25,0.36,Active,0,0,0,0
3298480,7/27/16 18:34,1.01,Active,0,0,0,0
3385694,8/26/16 13:53,0.22,Active,0,0,0,1
3454791,10/12/16 8:58,0.28,Active,0,3,0,0
3435449,10/4/16 18:50,0.62,Active,0,0,0,0
3606675,1/28/17 12:01,0.17,Active,0,0,1,0
3667739,2/21/17 10:46,0.34,Active,0,0,0,2
3612155,1/29/17 17:26,0.33,Active,0,2,0,0
3424223,9/28/16 9:03,0.79,Active,0,0,0,0
3436634,10/5/16 15:10,0.86,Active,0,0,0,0
3572640,1/12/17 20:22,0.39,Lapsed,2,0,0,1
1449275,8/18/16 13:01,0.36,Active,0,0,2,0
3377837,8/23/16 15:34,0.34,Active,1,0,0,0
3578878,1/15/17 19:28,0.61,Active,1,3,1,4
3622893,1/31/17 21:10,0.46,Lapsed,0,0,0,0
3620472,1/31/17 13:42,0.22,Active,0,0,0,0
3471471,10/13/16 10:54,0.33,Active,0,2,0,0
3569122,1/12/17 17:55,1,Active,0,0,0,0
3352276,8/17/16 21:09,0.79,Active,1,3,1,1
3498375,11/7/16 13:39,1.31,Active,0,0,0,0
3622704,1/31/17 20:08,0.43,Active,4,3,2,0
3614558,1/30/17 13:06,0.48,Active,0,0,0,0
3618039,1/31/17 11:14,1.03,Active,0,0,0,0
3676094,2/24/17 15:26,0.64,Active,0,0,4,2
509545,2/1/12 10:20,0.3,Active,0,0,0,0
3622686,1/31/17 20:03,0.92,Active,1,0,0,0
3651218,2/9/17 8:36,0.32,Active,0,3,1,0
3712049,3/29/17 1:52,0.7,Active,0,0,0,2
3711921,3/28/17 22:16,1.24,Active,0,0,0,0
3744437,4/11/17 16:52,0.46,Active,0,2,0,0
3744630,4/11/17 19:19,0.59,Active,0,1,0,0
3628047,2/1/17 19:23,0.64,Active,1,0,0,0
508933,1/31/12 11:39,0.17,Active,0,0,0,0
3597906,2/7/17 12:22,0.78,Active,1,1,0,1
489340,1/19/12 21:44,0.64,Lapsed,0,0,0,0
491602,1/20/12 11:43,0.95,Active,0,2,0,1
490457,1/20/12 5:24,0.55,Active,0,1,0,0
491562,1/20/12 11:33,0.9,Active,0,0,0,0
493306,1/21/12 11:54,0.74,Active,0,0,0,0
4183879,4/29/18 0:46,0.54,Lapsed,0,0,0,0
487854,1/19/12 19:08,0.93,Active,0,0,0,0
493061,1/21/12 9:07,0.25,Active,0,0,0,1
496166,1/24/12 7:54,0.61,Active,0,7,0,0
980588,9/29/12 21:44,0.66,Active,0,0,0,0
4214051,5/10/18 12:42,0.17,Active,0,1,1,1
493724,1/21/12 18:43,0.35,Active,0,0,0,0
984874,9/30/12 0:52,0.05,Active,0,0,0,0
524814,2/8/12 21:53,0.36,Active,0,1,0,0
981631,9/29/12 22:17,0.43,Active,0,3,0,0
985034,9/30/12 1:05,0.44,Active,0,0,0,0
980845,9/29/12 21:51,0.55,Active,0,0,0,1
494249,1/22/12 11:10,0.41,Active,0,1,1,0
3944085,10/5/17 12:35,0.3,Active,0,0,0,0
517206,2/6/12 6:22,0.83,Active,0,0,0,0
873016,2/3/16 14:03,0.06,Active,0,1,0,1
497078,1/24/12 10:09,0.45,Active,0,0,0,0
921804,1/21/17 5:16,0.3,Active,0,0,1,0
505916,1/27/12 12:50,0.63,Active,0,0,0,0
501258,1/24/12 19:41,0.51,Active,0,0,0,0
520141,2/7/12 21:47,0.88,Active,0,1,1,0
521848,2/8/12 19:32,0.71,Active,0,0,0,0
4547255,2/20/19 16:30,0.2,Active,0,0,0,1
494049,1/22/12 6:51,0.56,Active,0,0,0,0
502624,1/25/12 9:11,0.3,Active,0,0,0,0
518809,2/7/12 10:09,0.39,Active,0,0,0,0
526031,2/9/12 11:50,0.32,Active,0,1,0,0
520894,2/8/12 12:59,0.85,Active,1,2,0,0
550297,2/16/12 21:04,0.33,Active,0,4,0,0
550897,2/17/12 7:05,0.26,Active,0,0,0,0
529211,2/10/12 23:46,0.23,Active,0,0,0,0
531322,2/13/12 9:11,0.27,Active,0,1,0,1
901449,2/5/16 18:44,0.09,Active,0,0,0,0
494195,1/22/12 10:18,0.27,Active,0,0,0,0
980360,2/4/15 13:59,0.58,Active,0,0,0,0
985081,2/27/13 16:51,0.34,Active,0,0,0,1
503432,1/25/12 14:21,0.16,Active,0,0,0,0
931393,11/9/16 21:27,0.26,Active,0,0,0,0
947856,3/17/19 17:32,0.1,Active,0,0,0,0
942220,12/7/15 18:08,0.4,Active,1,0,0,1
515512,2/4/12 18:53,0.3,Active,0,0,0,4
4576756,4/3/19 2:00,0.4,Active,0,7,0,2
538588,2/14/12 22:58,0.23,Active,0,0,0,0
535586,2/14/12 12:01,0.22,Active,0,0,0,0
921161,7/31/16 14:14,0.38,Active,0,0,0,0
516350,2/5/12 11:16,0.2,Active,0,2,0,0
508134,1/30/12 16:16,0.76,Active,0,2,0,0
517123,2/5/12 23:43,0.69,Active,0,0,0,0
517684,2/6/12 11:21,0.35,Active,0,0,0,0
543089,2/15/12 14:21,0.28,Active,0,0,0,0
553206,2/17/12 10:31,0.25,Active,0,1,0,0
542117,2/15/12 12:45,0.44,Active,0,1,0,0
543881,2/15/12 16:24,0.48,Active,0,1,0,0
557876,2/17/12 15:04,0.39,Active,0,0,0,0
557841,2/17/12 15:00,0.17,Active,0,1,0,1
539208,2/15/12 8:24,0.6,Active,0,2,0,0
535572,2/14/12 11:55,0.97,Active,0,0,0,0
552215,2/17/12 10:16,0.29,Lapsed,0,0,0,0
557617,2/17/12 14:32,0.59,Active,0,0,0,0
3878095,6/22/17 9:55,0.56,Active,0,0,0,0
1762104,8/31/17 12:14,0.79,Active,0,0,0,0
3260574,6/7/17 10:46,0.65,Active,0,0,0,0
3931143,9/13/17 8:34,1.05,Active,0,4,0,7
3260450,10/6/17 20:27,0.89,Active,0,1,0,0
2242494,11/29/17 14:32,0.99,Active,0,0,0,1
4102525,3/7/18 21:18,0.7,Active,2,0,2,1
4087697,2/17/18 10:30,1.13,Active,0,0,2,0
1285681,3/27/18 20:22,0.98,Active,0,0,0,0
3879814,6/24/17 12:46,1.09,Active,1,0,0,0
3813749,5/1/17 11:36,0.72,Active,1,1,0,0
3805686,4/21/17 10:14,0.72,Active,0,0,0,0
3946645,10/6/17 18:27,0.53,Active,0,0,0,0
3951302,10/7/17 1:32,1.19,Active,2,8,0,2
4111133,3/11/18 3:36,0.9,Active,0,0,1,0
4142723,3/20/18 13:41,0.93,Active,1,0,0,0
2642765,5/8/18 2:00,0.93,Active,0,0,1,2
4137790,3/15/18 19:00,1.1,Active,0,2,0,0
4204580,5/8/18 3:54,0.67,Active,0,1,1,0
507806,1/30/12 14:47,0.03,Active,0,0,0,0
4342473,8/7/18 4:54,1.12,Active,1,0,0,0
535873,2/14/12 13:29,0.1,Active,0,0,0,0
4602439,4/17/19 15:18,0.32,Active,0,0,0,0
4621729,4/29/19 5:24,0.27,Active,0,2,0,4
507118,1/29/12 10:08,0.22,Active,0,0,0,0
3227156,7/6/18 9:22,0.87,Active,0,3,0,0
1385801,7/18/18 9:24,0.53,Active,0,0,0,1
4410443,11/2/18 11:24,0.67,Active,0,5,0,4
4483424,12/26/18 5:20,1.02,Active,0,2,0,1
517833,2/6/12 12:46,0.17,Active,0,0,0,0
4520869,1/22/19 20:59,1.26,Active,2,3,1,0
4635040,5/20/19 20:04,0.62,Active,0,0,1,0
4676433,6/4/19 19:00,0.36,Active,0,2,0,0
540934,2/15/12 11:48,0.08,Active,0,0,0,0
4701711,6/23/19 20:01,0.98,Active,0,0,0,1
4546893,2/20/19 12:24,0.22,Active,0,0,0,0
548318,2/16/12 13:16,0.13,Active,0,2,0,0
4473595,12/16/18 19:54,0.94,Active,0,6,0,0
520845,2/8/12 12:22,0.05,Active,0,0,0,0
4336689,8/6/18 6:30,1.14,Active,1,1,0,0
4392142,10/22/18 19:24,0.86,Active,0,0,2,0
555727,2/17/12 11:53,0.08,Active,0,1,0,0
3909134,1/20/19 21:17,1,Active,0,0,0,0
4579440,4/3/19 15:16,0.94,Active,0,0,0,0
4539506,2/15/19 20:18,0.48,Active,1,0,0,0
4614350,4/27/19 15:36,1.11,Active,0,1,0,2
496634,1/24/12 9:21,0.06,Active,0,0,0,0
511209,2/2/12 16:04,0.1,Active,0,0,0,0
4522851,1/26/19 4:49,0.5,Active,0,0,0,0
4627006,5/10/19 9:19,1,Active,0,0,0,2
1524721,5/19/17 20:40,0.92,Active,0,0,0,0
492250,1/20/12 16:14,0.69,Active,0,0,0,0
3944979,10/6/17 1:10,0.29,Active,0,1,0,0
492343,1/20/12 17:11,0.52,Active,0,0,0,0
491491,1/20/12 11:12,0.56,Active,2,0,0,0
493338,1/21/12 12:17,0.57,Active,0,2,0,0
488153,1/19/12 19:36,0.61,Active,0,0,0,0
3900272,7/21/17 6:11,0.26,Active,0,0,0,0
519156,2/7/12 11:28,0.15,Active,0,0,0,0
497552,1/24/12 10:53,0.85,Active,1,0,0,0
501784,1/24/12 21:52,0.18,Active,1,2,0,0
508451,1/30/12 20:16,0.93,Active,1,0,1,0
511460,2/2/12 16:30,0.41,Active,0,0,0,0
552486,2/17/12 10:19,0.52,Active,0,1,0,0
555913,2/17/12 12:05,0.37,Active,0,0,0,0
550732,2/17/12 1:01,0.82,Active,0,0,0,0
2406182,3/18/19 19:59,0.14,Active,0,0,0,0
546432,2/16/12 10:43,0.31,Active,0,0,0,0
554427,2/17/12 11:02,0.37,Active,0,0,0,0
541881,2/15/12 12:29,0.88,Active,0,1,0,1
4333026,8/5/18 8:23,0.51,Active,0,0,0,0
526063,2/9/12 11:56,0.05,Active,0,0,0,0
524855,2/8/12 22:57,0.52,Active,0,0,0,0
1480436,1/9/19 6:08,0.13,Active,0,1,0,0
501969,1/24/12 22:44,0.31,Active,0,0,0,0
497716,1/24/12 11:11,0.18,Active,0,0,0,0
516954,2/5/12 20:33,0.72,Active,1,0,0,0
515456,2/4/12 18:06,0.39,Active,0,0,0,0
508416,1/30/12 19:38,0.53,Active,0,1,0,0
511197,2/2/12 16:03,0.61,Active,0,2,0,0
513501,2/3/12 10:18,0.53,Active,0,0,0,0
527530,2/9/12 18:18,0.44,Active,0,0,0,0
4559116,3/4/19 8:24,0.1,Active,0,0,0,1
557058,2/17/12 13:31,0.23,Active,1,1,0,0
545005,2/15/12 21:38,0.94,Active,0,0,0,4
535326,2/14/12 10:04,0.64,Active,0,1,0,4
1649618,6/17/18 20:46,0.23,Active,0,0,0,0
556348,2/17/12 12:32,0.56,Active,0,2,0,0
557553,2/17/12 14:24,0.6,Active,0,0,0,0
3871681,6/15/17 15:27,0.53,Active,0,1,0,0
3287373,1/11/18 15:32,0.63,Active,0,0,0,0
3809564,4/23/17 17:13,0.5,Active,0,2,0,0
3839012,5/24/17 10:43,0.64,Active,0,2,0,0
3862535,6/7/17 11:42,0.5,Active,0,2,0,0
3907007,7/27/17 16:02,1.03,Active,0,4,1,1
1178489,4/16/18 21:30,0.51,Active,0,0,0,0
